user_id|movie_id|rating|persona
925|323|4|11
743|269|4|12
504|476|5|5
789|137|2|0
18|88|3|10
527|192|4|6
843|271|5|3
665|188|4|4
616|349|4|2
927|41|4|16
532|739|5|5
854|69|4|6
622|174|4|5
823|531|4|4
889|17|4|13
912|423|5|3
807|969|4|5
712|401|3|16
807|161|4|5
870|697|4|19
174|99|3|14
793|293|4|0
152|294|4|14
619|96|5|9
506|529|3|9
778|157|3|4
103|294|4|18
786|237|5|3
857|283|5|12
883|226|3|19
393|288|3|16
728|304|4|0
18|856|5|10
540|280|3|0
280|3|2|5
361|603|5|6
875|753|3|6
101|546|4|0
936|249|5|21
407|739|3|4
833|240|4|19
709|431|5|9
919|1012|4|17
901|35|4|5
345|974|3|7
633|77|3|9
880|734|3|22
442|268|4|22
838|12|4|1
851|881|3|22
766|672|3|3
64|234|4|4
907|198|5|14
627|28|3|9
786|696|3|3
896|474|3|5
684|67|3|5
7|132|5|5
394|69|5|22
293|185|5|20
289|121|3|0
804|432|3|5
699|50|3|21
447|25|4|4
815|65|5|4
603|222|4|18
632|693|2|9
804|265|4|5
788|270|2|9
119|751|3|21
804|173|4|5
747|86|5|10
885|946|3|4
791|9|5|2
274|629|5|21
918|179|2|10
894|744|3|17
393|398|4|16
618|99|3|5
870|471|4|19
758|364|4|22
156|157|4|3
498|9|2|6
931|116|4|21
655|566|3|19
889|97|3|13
924|202|4|3
600|373|3|9
897|73|3|9
749|9|3|5
218|663|3|15
592|1258|1|13
486|831|3|21
880|88|3|22
690|73|2|22
940|174|4|5
623|202|1|15
711|189|5|7
736|286|4|21
709|1218|4|9
321|603|5|10
128|468|1|20
437|121|3|10
878|317|4|7
474|929|3|10
541|110|4|16
766|402|3|3
102|785|2|9
890|737|3|3
837|1047|1|0
721|323|3|1
880|405|4|22
870|641|4|19
700|169|3|4
94|1009|4|5
535|25|4|10
71|52|4|6
128|229|2|20
712|66|5|16
870|192|5|19
417|268|4|5
664|611|5|3
334|1202|4|19
757|175|3|9
896|1078|3|5
693|697|4|3
655|658|3|19
907|713|5|14
684|1301|3|5
937|297|4|17
487|431|3|5
846|179|5|5
805|772|3|19
5|455|4|5
411|8|3|9
867|207|5|1
887|760|5|22
615|168|5|3
474|582|5|10
825|235|3|0
409|475|4|10
827|301|4|2
648|197|3|5
459|105|4|21
747|39|4|10
423|339|2|12
881|106|4|5
437|511|5|10
434|15|3|0
671|17|4|9
207|73|3|13
757|276|4|9
843|275|3|3
572|14|4|17
586|218|3|22
764|89|4|5
815|650|2|4
911|404|3|3
897|97|5|9
716|122|2|10
89|15|5|7
433|205|3|1
751|179|4|4
716|175|2|10
513|841|4|21
932|238|3|10
940|319|2|5
184|238|4|7
504|185|5|5
693|649|2|3
719|620|4|7
299|1300|2|19
347|123|3|22
870|302|4|19
846|143|5|5
783|331|3|2
267|233|4|4
678|515|4|0
751|215|4|4
674|539|1|0
134|269|3|12
215|181|4|3
11|8|4|7
624|307|3|21
815|631|4|4
701|275|5|12
880|365|2|22
751|117|4|4
788|79|4|9
863|339|3|2
587|914|4|2
763|730|5|4
654|291|4|4
853|299|4|2
923|288|5|0
640|184|5|15
828|60|4|19
796|316|5|5
880|768|2|22
907|729|5|14
719|97|3|7
887|252|4|22
129|990|2|2
665|126|4|4
787|352|2|2
135|554|3|11
659|241|3|10
788|363|2|9
817|289|2|21
435|549|3|5
85|515|5|10
629|144|5|1
543|463|3|19
838|408|4|1
234|611|5|10
537|948|1|19
847|456|1|4
790|585|2|22
727|39|2|22
443|175|2|2
912|482|5|3
887|926|5|22
815|163|4|4
256|245|4|22
911|204|4|3
592|1016|4|13
82|895|1|3
682|1178|1|22
707|200|2|7
795|121|3|4
363|176|4|19
627|1478|3|9
700|73|3|4
694|215|3|3
758|1143|5|22
537|508|4|19
897|183|5|9
883|227|3|19
454|252|2|10
198|526|4|4
326|178|5|3
914|451|2|14
788|436|3|9
622|1407|1|5
880|719|3|22
908|488|4|3
724|1234|1|2
868|180|4|4
682|678|1|22
263|323|1|3
823|8|5|4
930|283|4|17
451|988|1|2
223|405|1|21
846|23|4|5
821|476|4|21
503|183|5|7
666|273|3|3
913|530|2|4
771|304|5|5
173|301|5|2
788|97|3|9
907|1119|5|14
373|1530|2|5
201|770|3|19
908|479|4|3
943|1011|2|22
571|484|4|6
916|154|4|19
694|451|4|3
536|378|5|4
920|682|3|2
630|357|3|21
620|1066|5|16
542|95|3|13
711|116|5|7
778|200|5|4
812|678|4|2
642|136|3|16
885|196|3|4
537|639|2|19
889|512|5|13
398|705|5|3
707|4|3|7
621|1035|4|22
313|511|4|3
429|25|4|20
178|283|5|9
727|440|1|22
860|285|5|15
577|196|5|5
583|425|5|3
527|168|5|6
389|521|3|10
663|276|3|13
504|629|4|5
772|259|2|2
833|649|3|19
711|180|4|7
10|589|5|3
497|22|5|5
712|1221|4|16
267|1145|3|4
863|877|1|2
806|1016|1|4
435|2|4|5
924|1|5|3
693|591|3|3
531|892|3|2
767|505|4|3
931|515|5|21
507|252|5|12
881|276|5|5
802|261|3|11
919|1109|3|17
689|405|5|0
661|170|4|4
499|429|4|3
318|692|4|7
777|527|4|13
364|268|3|2
666|116|4|3
854|8|5|6
472|426|4|16
711|238|4|7
699|458|4|21
429|1076|2|20
747|85|3|10
671|181|5|9
629|245|3|1
864|93|3|5
288|211|5|3
758|118|2|22
268|37|3|22
804|163|3|5
405|140|3|16
889|55|4|13
859|293|4|0
378|292|3|7
299|785|2|19
894|753|5|17
347|180|5|22
474|357|5|10
707|921|4|7
655|1161|3|19
899|527|4|4
632|679|4|9
682|866|2|22
862|79|5|3
571|191|4|6
343|202|4|7
921|651|3|5
550|313|5|21
933|934|1|9
360|651|4|1
230|233|1|4
775|690|3|2
851|264|2|22
519|1238|5|2
919|326|3|17
942|31|5|3
385|504|4|19
456|580|4|13
10|238|4|3
695|268|5|2
711|66|4|7
396|472|5|0
682|184|4|22
943|549|1|22
880|625|4|22
660|231|2|4
429|469|4|20
716|218|3|10
500|443|4|19
878|197|4|7
85|204|4|10
355|682|4|2
527|234|5|6
200|176|5|5
717|333|4|21
762|955|5|8
554|1046|4|9
934|1037|1|10
864|471|5|5
815|434|3|4
927|1089|5|16
788|68|3|9
847|211|4|4
548|233|5|21
186|55|4|9
921|422|3|5
900|124|4|6
771|181|4|5
796|12|5|5
77|121|2|4
894|107|3|17
777|202|5|13
109|144|4|5
588|755|3|16
747|1631|3|10
826|554|4|9
368|448|3|11
655|942|4|19
684|66|4|5
850|71|5|4
889|248|4|13
618|470|3|5
606|204|4|4
215|208|4|3
766|234|4|3
552|237|4|0
711|566|2|7
551|1304|1|22
279|805|3|22
314|173|1|5
922|568|3|4
940|549|2|5
643|474|5|22
456|747|4|13
440|57|5|12
6|464|2|6
127|50|4|18
587|333|4|2
624|293|4|21
705|625|5|5
854|744|2|6
716|662|3|10
372|326|4|11
537|328|2|19
710|185|4|6
690|1118|1|22
606|257|5|4
561|762|3|19
667|357|5|7
599|1278|5|0
659|234|4|10
655|6|4|19
805|209|4|19
690|240|1|22
905|475|3|21
751|144|4|4
629|196|4|1
389|182|5|10
360|257|4|1
912|602|5|3
897|385|3|9
940|474|3|5
766|747|5|3
666|405|2|3
468|584|4|13
500|31|4|19
622|721|4|5
924|277|3|3
663|318|4|13
843|1480|2|3
601|318|4|20
524|230|3|20
764|673|4|5
774|412|3|9
198|71|3|4
625|204|3|4
900|480|4|6
620|323|5|16
924|228|4|3
673|345|4|2
757|515|5|9
794|127|5|8
370|650|5|10
901|1620|5|5
259|294|3|13
119|458|5|21
708|1152|5|0
655|912|3|19
905|313|4|21
665|154|3|4
881|506|4|5
419|212|1|6
896|275|4|5
894|751|3|17
682|559|4|22
537|286|3|19
521|290|3|4
643|179|4|22
903|281|4|13
49|301|3|19
707|305|5|7
240|340|4|2
746|62|3|9
331|467|3|6
7|427|5|5
634|515|4|0
13|424|1|5
429|506|4|20
641|64|4|6
749|1139|3|5
891|717|4|0
698|131|4|10
886|803|2|13
881|523|4|5
286|189|3|5
709|546|4|9
637|685|3|0
537|72|1|19
453|750|4|13
838|168|5|1
777|204|5|13
537|140|2|19
899|410|1|4
918|170|4|10
666|1013|3|3
730|873|2|21
712|94|4|16
899|188|2|4
429|111|2|20
308|550|4|20
568|199|3|10
429|167|3|20
655|31|3|19
911|203|4|3
654|689|3|4
831|748|2|1
661|258|4|4
73|197|5|6
875|481|5|6
447|200|3|4
506|836|4|9
689|475|4|0
902|176|5|1
458|302|5|13
605|215|3|1
559|70|3|3
450|345|2|20
640|55|5|15
402|95|5|21
336|294|4|15
856|688|2|2
934|629|4|10
933|52|3|9
716|136|5|10
43|102|4|4
896|302|2|5
923|3|4|0
438|281|4|0
354|185|3|7
46|93|4|12
881|121|5|5
630|123|4|21
922|94|3|4
437|203|1|10
792|544|4|0
79|10|5|8
875|172|4|6
788|503|4|9
903|649|4|13
903|412|2|13
847|161|2|4
443|748|4|2
909|1121|5|8
374|55|2|9
923|117|4|0
684|217|2|5
461|575|2|12
833|68|4|19
588|1091|4|16
526|100|5|21
655|1113|3|19
543|212|4|19
13|184|1|5
699|9|2|21
880|87|4|22
796|483|5|5
864|658|2|5
798|491|4|16
487|385|4|5
887|1033|4|22
387|521|3|19
909|509|5|8
151|418|3|10
732|322|3|2
919|471|3|17
385|234|1|19
263|196|4|3
84|70|5|21
271|97|5|3
758|479|5|22
833|96|5|19
601|173|5|20
709|672|2|9
795|768|3|4
655|1356|3|19
606|202|4|4
860|286|4|15
901|578|3|5
870|385|3|19
524|515|4|20
660|657|2|4
303|236|4|5
934|88|4|10
141|1280|1|0
716|660|4|10
627|289|2|9
940|4|2|5
643|629|3|22
714|1028|4|0
913|656|3|4
666|127|5|3
265|284|4|0
327|305|5|19
194|125|2|20
94|238|5|5
682|941|4|22
677|151|4|21
588|239|5|16
249|195|4|13
716|174|5|10
889|178|5|13
894|45|4|17
538|172|4|3
845|346|3|2
880|1478|3|22
804|64|5|5
62|217|2|4
729|313|3|2
291|64|5|22
642|51|5|16
919|741|3|17
532|918|4|5
394|940|3|22
796|724|2|5
719|456|1|7
684|265|4|5
697|127|5|21
807|624|3|5
682|405|2|22
790|926|2|22
897|71|5|9
717|685|4|21
59|515|4|20
72|518|4|3
276|179|5|5
450|741|3|20
221|246|5|13
286|455|1|5
807|63|5|5
600|182|4|9
916|298|3|19
389|135|2|10
121|257|5|7
645|191|5|19
622|248|4|5
716|428|3|10
634|15|4|0
913|183|4|4
503|496|5|7
889|652|5|13
761|275|4|0
863|306|5|2
940|317|4|5
751|399|3|4
798|377|3|16
255|840|1|11
64|463|4|4
938|595|2|0
373|528|3|5
558|744|4|8
871|258|5|12
474|222|4|10
694|657|4|3
593|949|2|14
879|127|5|0
483|50|5|18
576|294|3|21
940|751|3|5
674|751|3|0
645|172|4|19
663|696|3|13
634|933|3|0
668|367|5|12
800|751|4|0
839|50|5|0
544|294|2|2
186|294|3|9
881|175|2|5
650|493|4|3
454|471|3|10
698|25|2|10
662|13|4|17
670|484|5|3
272|174|5|3
37|578|3|9
552|100|4|0
324|286|5|21
183|449|2|9
695|903|4|2
711|381|5|7
911|102|3|3
216|496|5|13
747|269|4|10
934|208|5|10
127|690|1|18
506|710|5|9
517|237|1|18
721|84|3|1
291|1489|2|22
268|61|4|22
738|260|2|4
682|183|3|22
887|699|1|22
883|342|4|19
669|269|3|3
866|302|2|2
735|277|3|21
664|1098|3|3
655|657|3|19
494|845|4|1
207|208|4|13
210|1|5|3
868|56|3|4
453|273|4|13
592|410|5|13
919|144|4|17
13|174|4|5
927|560|2|16
933|179|5|9
530|443|4|1
697|1089|3|21
727|66|3|22
632|64|5|9
299|642|4|19
807|96|3|5
863|1243|4|2
303|783|2|5
663|173|3|13
712|230|3|16
842|754|1|2
889|185|4|13
897|435|3|9
397|58|5|6
807|968|4|5
887|1051|4|22
203|237|3|0
655|1380|4|19
835|272|4|3
883|45|5|19
671|210|5|9
148|969|4|4
709|79|3|9
629|234|4|1
652|286|3|1
823|660|5|4
893|1215|3|22
110|1055|2|5
542|952|4|13
276|407|2|5
343|13|5|7
816|349|4|2
912|318|4|3
846|505|5|5
871|435|3|12
608|286|4|10
240|307|4|2
717|250|1|21
297|248|3|4
823|218|4|4
560|249|5|6
588|107|5|16
499|915|4|3
246|155|1|22
727|393|3|22
453|797|1|13
503|823|2|7
591|1041|2|15
796|775|2|5
607|435|3|10
637|1028|3|0
413|307|2|17
587|315|4|2
726|117|1|21
912|197|5|3
846|1035|4|5
774|550|2|9
569|7|4|0
899|385|3|4
234|686|3|10
445|274|2|13
215|172|4|3
761|358|3|0
896|1217|2|5
943|181|4|22
653|248|3|9
764|95|5|5
189|157|4|10
764|591|3|5
697|284|5|21
788|427|2|9
758|968|5|22
125|168|5|15
934|709|3|10
90|192|4|10
690|294|3|22
656|896|5|2
451|261|2|2
892|501|3|9
923|281|4|0
822|1110|4|4
833|56|4|19
642|318|2|16
287|222|5|13
557|875|4|12
503|269|5|7
671|679|3|9
916|427|4|19
500|483|4|19
807|174|5|5
213|831|4|4
247|340|3|17
938|105|1|0
931|1022|1|21
750|304|4|2
479|273|4|4
18|100|5|10
889|1195|3|13
156|655|3|3
622|8|4|5
314|1053|5|5
809|258|3|2
883|399|5|19
235|66|2|10
796|301|1|5
682|210|4|22
639|661|4|7
771|768|4|5
671|176|2|9
750|876|2|2
330|376|4|4
280|112|3|5
808|286|4|2
167|1200|4|10
846|427|4|5
495|185|5|20
435|76|3|5
889|154|4|13
892|100|5|9
374|443|5|9
622|665|2|5
576|255|3|21
864|1016|4|5
815|616|1|4
772|323|4|2
901|234|4|5
406|88|2|10
712|38|4|16
451|878|1|2
708|127|3|0
894|307|3|17
337|25|3|18
943|412|2|22
189|8|5|10
559|661|3|3
918|737|3|10
916|2|3|19
545|431|3|9
405|59|1|16
537|174|3|19
114|153|3|3
878|70|3|7
804|180|4|5
501|979|3|0
749|584|3|5
738|408|5|4
366|637|5|11
639|382|2|7
666|1154|3|3
450|118|3|20
371|127|4|3
591|216|4|15
542|393|3|13
437|94|4|10
645|960|4|19
855|86|2|19
842|751|4|2
558|275|4|8
874|191|4|6
916|317|4|19
694|630|3|3
865|111|1|21
119|124|4|21
796|178|3|5
932|234|3|10
663|56|5|13
297|181|4|4
748|328|4|3
746|281|3|9
660|266|2|4
92|118|2|22
393|249|3|16
2|304|4|17
887|763|5|22
655|1107|4|19
85|921|3|10
759|222|5|0
505|584|4|4
7|31|4|5
26|293|3|0
532|352|3|5
450|386|4|20
472|1139|5|16
698|143|3|10
625|283|3|4
641|30|4|6
708|278|4|0
939|121|5|0
807|416|3|5
707|648|4|7
150|123|4|0
922|173|5|4
896|86|1|5
481|580|4|3
910|289|3|21
281|323|3|2
658|471|4|6
915|328|2|2
886|663|4|13
724|683|1|2
815|69|4|4
854|597|2|6
724|333|4|2
303|97|5|5
554|15|4|9
805|1054|3|19
849|633|5|4
532|87|5|5
324|310|4|21
670|175|2|3
835|97|5|3
738|200|3|4
634|285|4|0
711|1168|4|7
185|703|4|1
880|124|5|22
722|100|4|0
577|174|5|5
894|327|4|17
374|278|2|9
119|64|4|21
885|383|2|4
682|111|3|22
924|121|4|3
184|1101|4|7
710|419|4|6
864|38|3|5
716|222|4|10
796|451|5|5
878|116|2|7
637|13|1|0
773|1071|2|19
823|198|4|4
581|222|3|8
342|149|5|19
840|132|4|10
409|289|1|10
498|134|3|6
200|812|4|5
796|516|4|5
699|15|1|21
788|591|3|9
898|242|4|2
686|11|4|3
240|748|3|2
848|25|5|10
927|780|1|16
417|49|3|5
1|149|2|4
291|195|4|22
814|218|3|11
883|134|5|19
825|181|4|0
587|258|4|2
70|91|3|4
72|58|4|3
181|871|2|21
632|196|3|9
625|294|3|4
76|182|4|19
618|568|4|5
936|181|4|21
268|475|4|22
417|180|5|5
942|969|4|3
805|288|1|19
43|845|5|4
932|380|4|10
718|831|3|0
364|687|1|2
249|408|5|13
751|367|4|4
885|189|5|4
749|141|4|5
447|79|3|4
314|419|4|5
896|732|4|5
773|265|2|19
628|258|5|2
675|286|4|7
727|268|4|22
452|945|4|10
660|174|4|4
222|734|2|5
831|83|4|1
936|333|3|21
805|94|1|19
894|748|3|17
770|15|5|21
733|286|4|17
790|50|4|22
248|806|3|4
828|510|3|19
655|1646|3|19
690|238|5|22
460|321|3|17
632|1183|2|9
514|306|4|4
773|121|2|19
735|676|3|21
15|283|4|21
707|347|5|7
646|908|3|2
268|51|3|22
943|184|5|22
798|781|2|16
872|763|3|21
13|619|3|5
693|97|5|3
417|713|2|5
634|1049|2|0
94|746|4|5
498|234|4|6
747|663|5|10
661|64|4|4
487|67|3|5
666|640|4|3
36|261|5|2
896|721|4|5
813|898|1|2
681|990|4|2
407|491|4|4
800|292|5|0
741|692|1|5
892|291|4|9
312|50|5|10
203|879|4|0
801|354|4|2
416|311|3|5
292|282|4|6
655|874|4|19
514|12|5|4
786|71|5|3
851|619|4|22
62|207|3|4
665|418|4|4
60|654|4|10
896|230|4|5
854|511|4|6
347|249|5|22
867|183|3|1
719|64|5|7
764|117|5|5
342|88|1|19
246|651|4|22
870|195|4|19
896|226|3|5
162|122|2|21
666|499|4|3
933|451|1|9
253|699|4|4
942|131|5|3
892|172|5|9
592|15|5|13
472|252|4|16
649|181|4|0
790|298|5|22
18|418|3|10
472|678|4|16
834|294|3|21
239|12|5|10
807|526|5|5
401|678|3|3
666|310|5|3
715|158|2|4
934|121|3|10
883|506|5|19
934|771|3|10
724|328|4|2
743|276|5|12
552|323|2|0
684|756|4|5
660|1|3|4
927|230|5|16
624|845|3|21
916|22|4|19
35|266|3|2
327|168|4|19
870|28|4|19
554|179|3|9
537|428|4|19
620|1503|4|16
663|9|2|13
457|956|4|7
888|286|5|3
356|258|5|2
862|228|5|3
275|229|3|9
478|946|2|13
825|245|5|0
684|8|5|5
880|678|3|22
817|327|4|21
692|208|4|21
121|50|5|7
671|686|3|9
648|62|5|5
785|183|5|1
721|582|3|1
888|762|5|3
401|490|3|3
8|336|3|9
934|210|4|10
463|866|3|21
727|227|4|22
664|321|3|3
323|847|3|13
770|326|4|21
693|521|5|3
201|566|3|19
883|372|3|19
774|204|3|9
564|298|3|21
833|249|1|19
707|618|3|7
330|989|5|4
739|318|4|3
847|153|4|4
586|183|4|22
655|1084|3|19
698|1|4|10
435|39|3|5
501|100|4|0
657|111|5|21
578|298|4|12
743|302|5|12
711|265|2|7
877|176|5|7
648|7|3|5
770|328|3|21
642|173|5|16
798|1066|2|16
537|39|2|19
823|83|3|4
906|307|3|0
788|554|3|9
730|100|5|21
130|928|4|22
193|182|4|5
670|969|2|3
919|193|2|17
932|498|5|10
387|239|1|19
741|239|2|5
416|179|2|5
94|357|5|5
666|213|4|3
825|250|5|0
435|420|4|5
796|554|2|5
322|507|4|6
932|515|4|10
880|815|4|22
707|527|5|7
872|925|4|21
478|283|4|13
913|273|3|4
499|173|5|3
666|98|4|3
13|774|1|5
486|515|5|21
636|10|5|0
757|665|3|9
580|866|4|0
916|4|4|19
889|435|4|13
757|257|4|9
848|65|2|10
731|283|4|10
669|323|1|3
388|672|4|12
269|202|2|19
90|209|5|10
927|67|4|16
934|675|4|10
848|133|4|10
924|742|3|3
460|137|5|17
677|243|3|21
896|542|3|5
592|58|5|13
683|271|3|12
472|67|4|16
943|655|4|22
820|313|5|2
882|1060|3|4
784|333|4|2
66|535|4|0
539|306|4|7
394|202|5|22
943|96|4|22
807|133|5|5
21|619|2|11
436|840|3|5
143|288|5|2
782|691|3|12
645|258|3|19
709|402|3|9
924|173|5|3
898|286|2|2
648|1033|2|5
682|86|2|22
44|625|3|4
938|1012|5|0
821|161|4|21
864|181|5|5
921|1034|3|5
935|121|4|0
346|88|4|9
833|1118|3|19
645|208|5|19
176|458|4|21
391|187|4|3
598|690|3|2
739|465|1|3
727|546|2|22
409|705|2|10
179|538|4|2
733|742|3|17
57|988|4|21
708|258|5|0
269|1103|5|19
654|269|4|4
886|1435|3|13
661|304|2|4
474|1286|2|10
23|154|3|4
682|820|3|22
892|403|3|9
389|603|5|10
942|500|5|3
910|508|4|21
524|311|4|20
655|514|5|19
682|738|3|22
868|214|3|4
650|620|2|3
932|1451|5|10
500|16|4|19
843|1118|2|3
537|517|4|19
943|373|3|22
605|619|4|1
880|421|2|22
560|151|3|6
653|1183|1|9
887|318|5|22
880|689|4|22
921|755|4|5
877|70|5|7
911|835|3|3
153|568|4|1
932|161|3|10
872|977|3|21
653|161|4|9
707|381|3|7
885|237|5|4
888|137|4|3
422|302|3|11
138|14|3|3
770|1012|5|21
463|1009|3|21
727|665|3|22
763|222|5|4
848|501|3|10
878|481|5|7
942|479|4|3
497|231|3|5
650|1215|3|3
730|237|3|21
398|96|4|3
542|181|4|13
717|299|4|21
363|1067|3|19
581|475|4|8
884|475|4|8
417|743|2|5
611|680|4|2
532|22|5|5
910|414|4|21
674|313|5|0
899|934|3|4
630|535|4|21
796|281|4|5
776|866|3|3
892|88|4|9
659|70|4|10
713|882|3|2
883|55|4|19
703|322|3|0
707|317|3|7
659|315|3|10
676|750|4|1
268|176|5|22
57|323|3|21
690|208|5|22
845|909|4|2
913|210|2|4
251|79|5|18
916|135|4|19
457|676|3|7
880|21|2|22
916|50|5|19
728|116|4|0
812|245|2|2
911|240|1|3
643|159|3|22
286|250|4|5
405|26|3|16
679|322|3|4
650|391|2|3
405|1041|5|16
659|708|3|10
774|447|1|9
332|678|4|22
531|898|5|2
455|550|4|7
830|265|5|9
934|179|2|10
754|237|3|0
524|82|4|20
843|69|3|3
274|1051|4|21
25|121|4|4
452|179|5|10
919|246|3|17
522|480|5|3
613|435|5|6
882|416|4|4
734|487|4|4
474|479|5|10
712|1503|4|16
823|173|5|4
715|28|5|4
393|125|4|16
317|260|4|2
597|151|4|0
919|717|3|17
697|975|1|21
13|49|4|5
883|1115|4|19
526|273|2|21
889|226|2|13
883|65|4|19
553|506|4|10
486|408|3|21
85|1113|2|10
608|735|4|10
894|311|4|17
210|174|5|3
606|475|4|4
318|275|4|7
815|614|3|4
707|638|4|7
497|1046|3|5
894|1379|4|17
744|9|3|6
918|64|4|10
790|51|3|22
860|311|4|15
872|350|3|21
693|191|2|3
769|235|3|0
233|70|5|3
749|740|3|5
660|742|2|4
611|288|3|2
234|641|4|10
751|382|3|4
932|489|4|10
684|483|5|5
59|1074|4|20
877|582|2|7
804|123|4|5
551|209|5|22
313|232|3|3
883|89|5|19
942|172|5|3
886|1231|3|13
938|300|3|0
287|64|5|13
712|417|4|16
207|597|3|13
669|482|4|3
795|588|5|4
389|1121|4|10
805|806|4|19
406|513|5|10
151|427|5|10
795|257|3|4
747|1134|5|10
201|1398|4|19
342|1012|4|19
660|238|3|4
853|332|3|2
883|770|4|19
215|54|4|3
553|528|3|10
101|866|4|0
551|1253|2|22
303|993|2|5
303|514|5|5
811|307|4|2
932|1050|4|10
684|411|3|5
650|133|4|3
713|750|3|2
314|949|4|5
737|474|5|6
704|173|4|3
692|411|4|21
862|597|3|3
159|591|4|0
758|91|4|22
731|482|3|10
933|209|2|9
588|380|3|16
806|521|3|4
561|470|3|19
332|769|3|22
567|657|5|6
889|71|3|13
269|717|1|19
931|312|4|21
894|471|4|17
846|69|5|5
622|1060|3|5
718|685|4|0
805|195|3|19
474|423|5|10
458|845|3|13
472|421|5|16
97|173|3|3
42|111|1|5
489|299|2|2
408|272|4|2
858|690|3|12
436|925|4|5
838|128|4|1
889|150|5|13
435|472|2|5
894|275|4|17
494|181|4|1
703|123|4|0
435|501|3|5
334|761|2|19
326|520|5|3
805|568|3|19
26|751|4|0
896|497|3|5
532|549|5|5
379|94|5|3
314|756|3|5
926|300|3|2
889|734|3|13
577|768|3|5
557|246|5|12
737|11|3|6
481|663|4|3
823|69|5|4
504|364|2|5
44|328|4|4
716|432|5|10
601|325|4|20
496|559|5|20
14|654|4|17
870|79|4|19
200|470|4|5
721|991|3|1
659|479|5|10
176|340|5|21
553|81|3|10
893|411|3|22
731|66|4|10
573|179|4|3
738|659|4|4
402|228|3|21
664|53|3|3
716|208|5|10
877|203|4|7
821|56|5|21
833|177|5|19
883|86|3|19
288|199|4|3
909|682|3|8
721|678|3|1
882|684|3|4
721|423|5|1
902|294|2|1
891|25|5|0
835|294|3|3
670|603|5|3
453|120|1|13
878|517|4|7
918|638|4|10
8|510|4|9
224|991|1|7
379|181|4|3
567|527|3|6
876|276|4|3
932|428|4|10
653|581|1|9
301|69|5|22
798|1469|3|16
573|286|3|3
711|736|5|7
409|538|3|10
496|721|5|20
56|225|2|5
679|50|5|4
862|173|5|3
191|315|5|2
909|165|5|8
314|1217|2|5
690|202|2|22
698|499|3|10
648|205|3|5
868|233|2|4
116|56|5|12
889|327|3|13
425|92|5|11
719|285|4|7
731|207|4|10
524|708|4|20
286|274|2|5
553|498|4|10
913|302|4|4
429|596|3|20
90|1192|5|10
291|223|5|22
479|137|4|4
897|205|3|9
341|299|5|2
676|687|1|1
405|209|3|16
345|38|2|7
637|246|2|0
295|461|5|20
130|419|5|22
270|234|5|17
655|411|3|19
514|24|3|4
726|323|3|21
487|720|4|5
721|660|5|1
763|1101|3|4
432|827|3|0
925|299|3|11
425|1416|3|11
748|234|4|3
914|692|3|14
416|302|5|5
712|588|4|16
918|213|5|10
291|27|3|22
285|183|4|12
751|558|3|4
387|175|5|19
650|506|3|3
665|98|4|4
425|294|2|11
222|17|2|5
1|43|4|4
716|185|5|10
828|275|3|19
405|856|1|16
178|993|5|9
822|25|3|4
592|1022|5|13
535|86|4|10
668|50|5|12
666|194|3|3
943|127|5|22
865|294|4|21
926|288|3|2
121|12|5|7
707|882|4|7
896|411|2|5
799|174|5|6
851|125|4|22
503|223|5|7
625|751|4|4
880|435|4|22
880|1013|3|22
697|815|3|21
334|187|4|19
843|185|3|3
870|186|4|19
567|178|4|6
41|194|3|3
666|7|4|3
231|866|3|0
643|197|4|22
586|288|4|22
862|462|4|3
918|606|4|10
155|306|5|2
660|746|4|4
213|627|4|4
291|785|4|22
696|1126|3|12
708|546|3|0
866|887|3|2
298|9|4|3
474|487|4|10
286|123|5|5
902|480|5|1
653|167|2|9
263|434|4|3
788|1112|3|9
854|49|4|6
773|154|5|19
891|1028|3|0
889|271|3|13
229|316|1|2
715|222|3|4
710|135|5|6
325|176|3|3
802|299|4|11
379|1075|3|3
918|16|4|10
269|65|4|19
497|394|3|5
933|80|2|9
405|241|1|16
627|665|3|9
698|257|3|10
878|99|4|7
452|481|5|10
634|109|4|0
718|750|3|0
927|125|4|16
433|457|1|1
793|129|4|0
804|1210|2|5
880|100|5|22
720|262|4|2
43|4|4|4
922|50|5|4
937|224|4|17
569|325|1|0
703|300|4|0
496|651|2|20
805|719|4|19
776|479|4|3
303|997|2|5
716|399|3|10
188|455|4|9
892|588|5|9
308|546|3|20
724|893|3|2
751|111|3|4
459|455|2|21
722|628|4|0
864|191|4|5
533|215|4|7
484|22|5|9
810|269|5|2
557|176|4|12
720|310|4|2
524|796|3|20
740|302|5|2
736|127|4|21
719|88|3|7
641|134|5|6
691|500|3|3
210|302|5|3
927|739|3|16
687|313|5|2
938|873|3|0
601|168|5|20
870|949|3|19
77|156|4|4
885|451|2|4
378|531|4|7
829|124|4|17
749|357|4|5
655|863|3|19
303|83|5|5
81|116|3|0
92|707|4|22
421|98|5|3
426|143|3|10
523|732|4|15
902|181|3|1
325|616|4|3
698|404|1|10
491|23|2|8
62|167|2|4
587|289|3|2
268|713|4|22
758|488|3|22
301|117|5|22
474|609|4|10
249|223|4|13
154|187|5|6
708|111|4|0
709|209|3|9
363|12|5|19
620|243|3|16
815|252|2|4
897|133|4|9
90|656|5|10
941|181|5|0
716|1016|3|10
806|168|4|4
54|823|2|21
826|1222|3|9
